,geo,time,life_expectancy_at_birth_with_projections
1172,are,2021,73.9
1173,are,2022,74.03
1174,are,2023,74.16
1175,are,2024,74.29
1176,are,2025,74.42
1177,are,2026,74.56
1178,are,2027,74.69
1179,are,2028,74.82
1180,are,2029,74.95
1181,are,2030,75.08
1182,are,2031,75.21
1183,are,2032,75.35
1184,are,2033,75.48
1185,are,2034,75.61
1186,are,2035,75.74
1187,are,2036,75.88
1188,are,2037,76.01
1189,are,2038,76.14
1190,are,2039,76.28
1191,are,2040,76.41
1192,are,2041,76.54
1193,are,2042,76.67
1194,are,2043,76.8
1195,are,2044,76.93
1196,are,2045,77.06
1197,are,2046,77.19
1198,are,2047,77.31
1199,are,2048,77.44
1200,are,2049,77.57
1201,are,2050,77.69
1202,are,2051,77.82
1203,are,2052,77.94
1204,are,2053,78.07
1205,are,2054,78.19
1206,are,2055,78.31
1207,are,2056,78.44
1208,are,2057,78.56
1209,are,2058,78.68
1210,are,2059,78.79
1211,are,2060,78.91
1212,are,2061,79.03
1213,are,2062,79.15
1214,are,2063,79.26
1215,are,2064,79.37
1216,are,2065,79.49
1217,are,2066,79.6
1218,are,2067,79.71
1219,are,2068,79.82
1220,are,2069,79.93
1221,are,2070,80.04
1222,are,2071,80.14
1223,are,2072,80.25
1224,are,2073,80.35
1225,are,2074,80.46
1226,are,2075,80.56
1227,are,2076,80.66
1228,are,2077,80.76
1229,are,2078,80.85
1230,are,2079,80.95
1231,are,2080,81.05
1232,are,2081,81.14
1233,are,2082,81.24
1234,are,2083,81.34
1235,are,2084,81.43
1236,are,2085,81.53
1237,are,2086,81.63
1238,are,2087,81.73
1239,are,2088,81.82
1240,are,2089,81.92
1241,are,2090,82.01
1242,are,2091,82.11
1243,are,2092,82.2
1244,are,2093,82.3
1245,are,2094,82.4
1246,are,2095,82.49
1247,are,2096,82.59
1248,are,2097,82.68
1249,are,2098,82.78
1250,are,2099,82.87
1251,are,2100,82.97
1252,arg,1800,33.2
1253,arg,1801,33.2
1254,arg,1802,33.2
1255,arg,1803,33.2
1256,arg,1804,33.2
1257,arg,1805,33.2
1258,arg,1806,33.2
1259,arg,1807,33.2
1260,arg,1808,33.2
1261,arg,1809,33.2
1262,arg,1810,33.2
1263,arg,1811,33.2
1264,arg,1812,33.2
1265,arg,1813,33.2
1266,arg,1814,33.2
1267,arg,1815,33.2
1268,arg,1816,33.2
1269,arg,1817,33.2
1270,arg,1818,33.2
1271,arg,1819,33.2
1272,arg,1820,33.2
1273,arg,1821,33.2
1274,arg,1822,33.2
1275,arg,1823,33.2
1276,arg,1824,33.2
1277,arg,1825,33.2
1278,arg,1826,33.2
1279,arg,1827,33.2
1280,arg,1828,33.2
1281,arg,1829,33.2
1282,arg,1830,33.2
1283,arg,1831,33.2
1284,arg,1832,33.2
1285,arg,1833,33.2
1286,arg,1834,33.2
1287,arg,1835,33.2
1288,arg,1836,33.2
1289,arg,1837,33.2
1290,arg,1838,33.2
1291,arg,1839,33.2
1292,arg,1840,33.2
1293,arg,1841,33.2
1294,arg,1842,33.2
1295,arg,1843,33.2
1296,arg,1844,33.2
1297,arg,1845,33.2
1298,arg,1846,33.2
1299,arg,1847,33.2
1300,arg,1848,33.2
1301,arg,1849,33.2
1302,arg,1850,33.2
1303,arg,1851,33.2
1304,arg,1852,33.2
1305,arg,1853,33.2
1306,arg,1854,33.2
1307,arg,1855,33.2
1308,arg,1856,33.2
1309,arg,1857,33.2
1310,arg,1858,33.2
1311,arg,1859,33.2
1312,arg,1860,33.2
1313,arg,1861,33.2
1314,arg,1862,33.2
1315,arg,1863,33.2
1316,arg,1864,33.2
1317,arg,1865,33.2
1318,arg,1866,33.2
1319,arg,1867,33.2
1320,arg,1868,33.2
1321,arg,1869,33.2
1322,arg,1870,33.2
1323,arg,1871,33.2
1324,arg,1872,33.19
1325,arg,1873,33.19
1326,arg,1874,33.18
1327,arg,1875,33.18
1328,arg,1876,33.15
1329,arg,1877,33.13
1330,arg,1878,33.1
1331,arg,1879,33.08
1332,arg,1880,33.06
1333,arg,1881,32.95
1334,arg,1882,32.85
1335,arg,1883,32.74
1336,arg,1884,32.64
1337,arg,1885,32.53
1338,arg,1886,32.81
1339,arg,1887,33.08
1340,arg,1888,33.36
1341,arg,1889,33.63
1342,arg,1890,33.91
1343,arg,1891,33.76
1344,arg,1892,33.62
1345,arg,1893,33.48
1346,arg,1894,33.33
1347,arg,1895,33.19
1348,arg,1896,33.88
1349,arg,1897,34.57
1350,arg,1898,35.27
1351,arg,1899,35.96
1352,arg,1900,36.65
1353,arg,1901,37.22
1354,arg,1902,37.8
1355,arg,1903,38.37
1356,arg,1904,38.94
1357,arg,1905,39.51
1358,arg,1906,40.27
1359,arg,1907,41.02
1360,arg,1908,41.77
1361,arg,1909,42.52
1362,arg,1910,43.27
1363,arg,1911,43.8
1364,arg,1912,44.33
1365,arg,1913,44.86
1366,arg,1914,45.39
1367,arg,1915,45.92
1368,arg,1916,46.71
1369,arg,1917,47.5
1370,arg,1918,41.5
1371,arg,1919,49.08
1372,arg,1920,49.86
1373,arg,1921,50.33
1374,arg,1922,50.8
1375,arg,1923,51.27
1376,arg,1924,51.74
1377,arg,1925,52.21
1378,arg,1926,52.54
1379,arg,1927,52.87
1380,arg,1928,53.2
1381,arg,1929,53.53
1382,arg,1930,53.86
1383,arg,1931,53.86
1384,arg,1932,53.85
1385,arg,1933,53.84
1386,arg,1934,53.83
1387,arg,1935,53.83
1388,arg,1936,54.77
1389,arg,1937,55.72
1390,arg,1938,56.66
1391,arg,1939,57.6
1392,arg,1940,58.55
1393,arg,1941,59.11
1394,arg,1942,59.68
1395,arg,1943,60.25
1396,arg,1944,60.81
1397,arg,1945,61.38
1398,arg,1946,61.25
1399,arg,1947,61.13
1400,arg,1948,61.01
1401,arg,1949,60.88
1402,arg,1950,60.76
1403,arg,1951,61.06
1404,arg,1952,61.64
1405,arg,1953,62.16
1406,arg,1954,62.62
1407,arg,1955,63.02
1408,arg,1956,63.37
1409,arg,1957,63.66
1410,arg,1958,63.9
1411,arg,1959,64.09
1412,arg,1960,64.24
1413,arg,1961,64.35
1414,arg,1962,64.43
1415,arg,1963,64.5
1416,arg,1964,64.57
1417,arg,1965,64.65
1418,arg,1966,64.76
1419,arg,1967,64.91
1420,arg,1968,65.09
1421,arg,1969,65.31
1422,arg,1970,65.56
1423,arg,1971,65.85
1424,arg,1972,66.19
1425,arg,1973,66.63
1426,arg,1974,66.99
1427,arg,1975,67.55
1428,arg,1976,67.97
1429,arg,1977,68.41
1430,arg,1978,69.05
1431,arg,1979,69.59
1432,arg,1980,70.07
1433,arg,1981,70.37
1434,arg,1982,70.77
1435,arg,1983,70.84
1436,arg,1984,71.15
1437,arg,1985,71.55
1438,arg,1986,71.81
1439,arg,1987,71.99
1440,arg,1988,72.13
1441,arg,1989,72.27
1442,arg,1990,72.36
1443,arg,1991,72.59
1444,arg,1992,72.59
1445,arg,1993,72.92
1446,arg,1994,73.26
1447,arg,1995,73.35
1448,arg,1996,73.32
1449,arg,1997,73.48
1450,arg,1998,73.53
1451,arg,1999,73.62
1452,arg,2000,74.18
1453,arg,2001,74.29
1454,arg,2002,74.21
1455,arg,2003,74.32
1456,arg,2004,74.91
1457,arg,2005,75.26
1458,arg,2006,75.36
1459,arg,2007,75.11
1460,arg,2008,75.52
1461,arg,2009,75.62
1462,arg,2010,75.82
1463,arg,2011,75.9
1464,arg,2012,76.01
1465,arg,2013,76.1
1466,arg,2014,76.37
1467,arg,2015,76.53
1468,arg,2016,76.54
1469,arg,2017,76.66
1470,arg,2018,76.81
1471,arg,2019,76.96
1472,arg,2020,77.1
1473,arg,2021,77.25
1474,arg,2022,77.39
1475,arg,2023,77.54
1476,arg,2024,77.68
1477,arg,2025,77.83
1478,arg,2026,77.98
1479,arg,2027,78.13
1480,arg,2028,78.28
1481,arg,2029,78.43
1482,arg,2030,78.58
1483,arg,2031,78.72
1484,arg,2032,78.87
1485,arg,2033,79.02
1486,arg,2034,79.17
1487,arg,2035,79.32
1488,arg,2036,79.47
1489,arg,2037,79.62
1490,arg,2038,79.76
1491,arg,2039,79.91
1492,arg,2040,80.06
1493,arg,2041,80.21
1494,arg,2042,80.36
1495,arg,2043,80.5
1496,arg,2044,80.65
1497,arg,2045,80.8
1498,arg,2046,80.95
1499,arg,2047,81.1
1500,arg,2048,81.25
1501,arg,2049,81.4
1502,arg,2050,81.54
1503,arg,2051,81.69
1504,arg,2052,81.84
1505,arg,2053,81.99
1506,arg,2054,82.13
1507,arg,2055,82.27
1508,arg,2056,82.42
1509,arg,2057,82.56
1510,arg,2058,82.7
1511,arg,2059,82.84
1512,arg,2060,82.98
1513,arg,2061,83.12
1514,arg,2062,83.25
1515,arg,2063,83.39
1516,arg,2064,83.52
1517,arg,2065,83.65
1518,arg,2066,83.77
1519,arg,2067,83.9
1520,arg,2068,84.02
1521,arg,2069,84.15
1522,arg,2070,84.27
1523,arg,2071,84.39
1524,arg,2072,84.51
1525,arg,2073,84.63
1526,arg,2074,84.75
1527,arg,2075,84.87
1528,arg,2076,84.98
1529,arg,2077,85.1
1530,arg,2078,85.21
1531,arg,2079,85.33
1532,arg,2080,85.44
1533,arg,2081,85.55
1534,arg,2082,85.67
1535,arg,2083,85.78
1536,arg,2084,85.89
1537,arg,2085,86.0
1538,arg,2086,86.11
1539,arg,2087,86.22
1540,arg,2088,86.33
1541,arg,2089,86.44
1542,arg,2090,86.55
1543,arg,2091,86.66
1544,arg,2092,86.76
1545,arg,2093,86.87
1546,arg,2094,86.98
1547,arg,2095,87.09
1548,arg,2096,87.19
1549,arg,2097,87.3
1550,arg,2098,87.4
1551,arg,2099,87.51
1552,arg,2100,87.61
1553,arm,1800,34.0
1554,arm,1801,34.0
1555,arm,1802,34.0
1556,arm,1803,34.0
1557,arm,1804,34.0
1558,arm,1805,34.0
1559,arm,1806,34.0
1560,arm,1807,34.0
1561,arm,1808,34.0
1562,arm,1809,34.0
1563,arm,1810,34.0
1564,arm,1811,34.0
1565,arm,1812,34.0
1566,arm,1813,34.0
1567,arm,1814,34.0
1568,arm,1815,34.0
1569,arm,1816,34.0
1570,arm,1817,34.0
1571,arm,1818,34.0
1572,arm,1819,34.0
1573,arm,1820,34.0
1574,arm,1821,34.0
1575,arm,1822,34.0
1576,arm,1823,34.0
1577,arm,1824,34.0
1578,arm,1825,34.0
1579,arm,1826,34.0
1580,arm,1827,34.0
1581,arm,1828,34.0
1582,arm,1829,34.0
1583,arm,1830,34.0
1584,arm,1831,34.0
1585,arm,1832,34.0
1586,arm,1833,34.0
1587,arm,1834,34.0
1588,arm,1835,34.0
1589,arm,1836,34.0
1590,arm,1837,34.0
1591,arm,1838,34.0
1592,arm,1839,34.0
1593,arm,1840,34.0
1594,arm,1841,34.0
1595,arm,1842,34.0
1596,arm,1843,34.0
1597,arm,1844,34.0
1598,arm,1845,34.0
1599,arm,1846,34.0
1600,arm,1847,34.0
1601,arm,1848,34.0
1602,arm,1849,34.0
1603,arm,1850,34.0
1604,arm,1851,34.0
1605,arm,1852,34.0
1606,arm,1853,34.0
1607,arm,1854,34.0
1608,arm,1855,34.0
1609,arm,1856,34.0
1610,arm,1857,34.0
1611,arm,1858,34.0
1612,arm,1859,34.0
1613,arm,1860,34.0
1614,arm,1861,34.0
1615,arm,1862,34.0
1616,arm,1863,34.0
1617,arm,1864,33.47
1618,arm,1865,32.95
1619,arm,1866,32.42
1620,arm,1867,31.9
1621,arm,1868,31.38
1622,arm,1869,31.42
1623,arm,1870,31.46
1624,arm,1871,31.49
1625,arm,1872,31.51
1626,arm,1873,31.53
1627,arm,1874,31.71
1628,arm,1875,31.88
1629,arm,1876,32.06
1630,arm,1877,32.24
1631,arm,1878,32.41
1632,arm,1879,32.59
1633,arm,1880,32.77
1634,arm,1881,32.94
1635,arm,1882,33.12
1636,arm,1883,33.29
1637,arm,1884,33.47
1638,arm,1885,33.64
1639,arm,1886,33.82
1640,arm,1887,33.99
1641,arm,1888,34.16
1642,arm,1889,34.34
1643,arm,1890,34.51
1644,arm,1891,34.68
1645,arm,1892,34.86
1646,arm,1893,35.03
1647,arm,1894,35.2
1648,arm,1895,35.37
1649,arm,1896,35.54
1650,arm,1897,35.71
1651,arm,1898,35.53
1652,arm,1899,35.34
1653,arm,1900,35.15
1654,arm,1901,35.37
1655,arm,1902,35.59
1656,arm,1903,35.81
1657,arm,1904,36.03
1658,arm,1905,36.24
1659,arm,1906,36.46
1660,arm,1907,36.68
1661,arm,1908,36.9
1662,arm,1909,37.12
1663,arm,1910,37.33
1664,arm,1911,40.18
1665,arm,1912,40.56
1666,arm,1913,38.43
1667,arm,1914,38.0
1668,arm,1915,37.59
1669,arm,1916,37.56
1670,arm,1917,34.63
1671,arm,1918,26.1
1672,arm,1919,35.74
1673,arm,1920,27.03
1674,arm,1921,36.66
1675,arm,1922,37.6
1676,arm,1923,38.4
1677,arm,1924,40.78
1678,arm,1925,39.89
1679,arm,1926,42.93
1680,arm,1927,42.26
1681,arm,1928,43.68
1682,arm,1929,42.46
1683,arm,1930,41.77
1684,arm,1931,40.23
1685,arm,1932,37.8
1686,arm,1933,31.56
1687,arm,1934,43.91
1688,arm,1935,45.37
1689,arm,1936,46.93
1690,arm,1937,45.95
1691,arm,1938,47.52
1692,arm,1939,49.77
1693,arm,1940,47.38
1694,arm,1941,26.62
1695,arm,1942,23.28
1696,arm,1943,21.36
1697,arm,1944,28.46
1698,arm,1945,37.45
1699,arm,1946,53.81
1700,arm,1947,46.19
1701,arm,1948,53.79
1702,arm,1949,56.4
1703,arm,1950,58.53
1704,arm,1951,58.69
1705,arm,1952,59.05
1706,arm,1953,59.4
1707,arm,1954,59.76
1708,arm,1955,60.11
1709,arm,1956,60.46
1710,arm,1957,60.81
1711,arm,1958,61.16
1712,arm,1959,61.51
1713,arm,1960,61.86
1714,arm,1961,62.22
1715,arm,1962,62.58
1716,arm,1963,62.94
1717,arm,1964,63.31
1718,arm,1965,63.67
1719,arm,1966,64.03
1720,arm,1967,64.38
1721,arm,1968,64.71
1722,arm,1969,65.02
1723,arm,1970,65.29
1724,arm,1971,65.88
1725,arm,1972,66.37
1726,arm,1973,66.89
1727,arm,1974,67.38
1728,arm,1975,67.8
1729,arm,1976,68.26
1730,arm,1977,68.65
1731,arm,1978,68.97
1732,arm,1979,69.22
1733,arm,1980,69.44
1734,arm,1981,69.75
1735,arm,1982,70.17
1736,arm,1983,70.12
1737,arm,1984,70.45
1738,arm,1985,70.51
1739,arm,1986,71.0
1740,arm,1987,71.18
1741,arm,1988,54.86
1742,arm,1989,70.44
1743,arm,1990,70.06
1744,arm,1991,69.69
1745,arm,1992,68.62
1746,arm,1993,68.93
1747,arm,1994,69.36
1748,arm,1995,69.87
1749,arm,1996,70.33
1750,arm,1997,70.96
1751,arm,1998,71.53
1752,arm,1999,71.94
1753,arm,2000,72.35
1754,arm,2001,72.61
1755,arm,2002,72.74
1756,arm,2003,72.92
1757,arm,2004,73.19
1758,arm,2005,73.36
1759,arm,2006,73.56
1760,arm,2007,73.89
1761,arm,2008,73.85
1762,arm,2009,73.9
1763,arm,2010,74.05
1764,arm,2011,74.35
1765,arm,2012,74.74
1766,arm,2013,75.15
1767,arm,2014,75.31
1768,arm,2015,75.32
1769,arm,2016,75.37
1770,arm,2017,75.61
1771,arm,2018,75.76
1772,arm,2019,75.9
1773,arm,2020,76.04
1774,arm,2021,76.18
1775,arm,2022,76.31
1776,arm,2023,76.45
1777,arm,2024,76.59
1778,arm,2025,76.72
1779,arm,2026,76.86
1780,arm,2027,77.0
1781,arm,2028,77.14
1782,arm,2029,77.28
1783,arm,2030,77.42
1784,arm,2031,77.55
1785,arm,2032,77.69
1786,arm,2033,77.83
1787,arm,2034,77.96
1788,arm,2035,78.1
1789,arm,2036,78.23
1790,arm,2037,78.37
1791,arm,2038,78.5
1792,arm,2039,78.64
1793,arm,2040,78.77
1794,arm,2041,78.91
1795,arm,2042,79.04
1796,arm,2043,79.17
1797,arm,2044,79.31
1798,arm,2045,79.44
1799,arm,2046,79.57
1800,arm,2047,79.7
1801,arm,2048,79.84
1802,arm,2049,79.97
1803,arm,2050,80.1
1804,arm,2051,80.24
1805,arm,2052,80.37
1806,arm,2053,80.5
1807,arm,2054,80.64
1808,arm,2055,80.77
1809,arm,2056,80.91
1810,arm,2057,81.04
1811,arm,2058,81.18
1812,arm,2059,81.32
1813,arm,2060,81.45
1814,arm,2061,81.59
1815,arm,2062,81.72
1816,arm,2063,81.86
1817,arm,2064,81.99
1818,arm,2065,82.13
1819,arm,2066,82.26
1820,arm,2067,82.39
1821,arm,2068,82.53
1822,arm,2069,82.66
1823,arm,2070,82.79
1824,arm,2071,82.92
1825,arm,2072,83.05
1826,arm,2073,83.18
1827,arm,2074,83.31
1828,arm,2075,83.44
1829,arm,2076,83.57
1830,arm,2077,83.7
1831,arm,2078,83.82
1832,arm,2079,83.95
1833,arm,2080,84.07
1834,arm,2081,84.19
1835,arm,2082,84.32
1836,arm,2083,84.44
1837,arm,2084,84.56
1838,arm,2085,84.68
1839,arm,2086,84.8
1840,arm,2087,84.91
1841,arm,2088,85.03
1842,arm,2089,85.15
1843,arm,2090,85.26
1844,arm,2091,85.37
1845,arm,2092,85.48
1846,arm,2093,85.6
1847,arm,2094,85.71
1848,arm,2095,85.82
1849,arm,2096,85.93
1850,arm,2097,86.04
1851,arm,2098,86.16
1852,arm,2099,86.27
1853,arm,2100,86.38
1854,atg,1800,33.54
1855,atg,1801,33.54
1856,atg,1802,33.54
1857,atg,1803,33.54
1858,atg,1804,33.54
1859,atg,1805,33.54
1860,atg,1806,33.54
1861,atg,1807,33.54
1862,atg,1808,33.54
1863,atg,1809,33.54
1864,atg,1810,33.54
1865,atg,1811,33.54
1866,atg,1812,33.54
1867,atg,1813,33.54
1868,atg,1814,33.54
1869,atg,1815,33.54
1870,atg,1816,33.54
1871,atg,1817,33.54
1872,atg,1818,33.54
1873,atg,1819,33.54
1874,atg,1820,33.54
1875,atg,1821,33.54
1876,atg,1822,33.54
1877,atg,1823,33.54
1878,atg,1824,33.54
1879,atg,1825,33.54
1880,atg,1826,33.54
1881,atg,1827,33.54
1882,atg,1828,33.54
1883,atg,1829,33.54
1884,atg,1830,33.54
1885,atg,1831,33.54
1886,atg,1832,33.54
1887,atg,1833,33.54
1888,atg,1834,33.54
1889,atg,1835,33.54
1890,atg,1836,33.54
1891,atg,1837,33.54
1892,atg,1838,33.54
1893,atg,1839,33.54
1894,atg,1840,33.54
1895,atg,1841,33.54
1896,atg,1842,33.54
1897,atg,1843,33.54
1898,atg,1844,33.54
1899,atg,1845,33.54
1900,atg,1846,33.54
1901,atg,1847,33.54
1902,atg,1848,33.54
1903,atg,1849,33.54
1904,atg,1850,33.54
1905,atg,1851,33.54
1906,atg,1852,33.54
1907,atg,1853,33.54
1908,atg,1854,33.54
1909,atg,1855,33.54
1910,atg,1856,33.54
1911,atg,1857,33.54
1912,atg,1858,33.54
1913,atg,1859,33.54
1914,atg,1860,33.54
1915,atg,1861,33.54
1916,atg,1862,33.54
1917,atg,1863,33.54
1918,atg,1864,33.54
1919,atg,1865,33.54
1920,atg,1866,33.54
1921,atg,1867,33.54
1922,atg,1868,33.54
1923,atg,1869,33.54
1924,atg,1870,33.54
1925,atg,1871,33.54
1926,atg,1872,33.55
1927,atg,1873,33.56
1928,atg,1874,33.57
1929,atg,1875,33.57
1930,atg,1876,33.58
1931,atg,1877,33.59
1932,atg,1878,33.59
1933,atg,1879,33.6
1934,atg,1880,33.61
1935,atg,1881,33.62
1936,atg,1882,33.62
1937,atg,1883,33.63
1938,atg,1884,33.64
1939,atg,1885,33.65
1940,atg,1886,33.65
1941,atg,1887,33.66
1942,atg,1888,33.67
1943,atg,1889,33.67
1944,atg,1890,33.68
1945,atg,1891,33.69
1946,atg,1892,33.7
1947,atg,1893,33.7
1948,atg,1894,33.71
1949,atg,1895,33.72
1950,atg,1896,33.73
1951,atg,1897,33.73
1952,atg,1898,33.74
1953,atg,1899,33.75
1954,atg,1900,33.75
1955,atg,1901,33.76
1956,atg,1902,33.77
1957,atg,1903,33.78
1958,atg,1904,33.78
1959,atg,1905,33.79
1960,atg,1906,33.8
1961,atg,1907,33.81
1962,atg,1908,33.81
1963,atg,1909,33.82
1964,atg,1910,33.83
1965,atg,1911,33.83
1966,atg,1912,33.84
1967,atg,1913,33.85
1968,atg,1914,33.86
1969,atg,1915,33.86
1970,atg,1916,33.87
1971,atg,1917,33.88
1972,atg,1918,21.98
1973,atg,1919,33.89
1974,atg,1920,33.9
1975,atg,1921,33.91
1976,atg,1922,34.75
1977,atg,1923,35.6
1978,atg,1924,36.44
1979,atg,1925,37.29
1980,atg,1926,38.13
1981,atg,1927,38.98
1982,atg,1928,39.82
1983,atg,1929,40.67
1984,atg,1930,41.52
1985,atg,1931,42.37
1986,atg,1932,43.21
1987,atg,1933,44.06
1988,atg,1934,44.91
1989,atg,1935,45.76
1990,atg,1936,46.61
1991,atg,1937,47.46
1992,atg,1938,48.31
1993,atg,1939,49.16
1994,atg,1940,50.01
1995,atg,1941,50.86
1996,atg,1942,51.71
1997,atg,1943,52.56
1998,atg,1944,53.41
1999,atg,1945,54.27
2000,atg,1946,55.12
2001,atg,1947,55.97
2002,atg,1948,56.83
2003,atg,1949,57.68
2004,atg,1950,58.53
2005,atg,1951,58.8
2006,atg,1952,59.32
2007,atg,1953,59.84
2008,atg,1954,60.35
2009,atg,1955,60.86
2010,atg,1956,61.37
2011,atg,1957,61.87
2012,atg,1958,62.36
2013,atg,1959,62.85
2014,atg,1960,63.33
2015,atg,1961,63.79
2016,atg,1962,64.24
2017,atg,1963,64.66
2018,atg,1964,65.08
2019,atg,1965,65.47
2020,atg,1966,65.85
2021,atg,1967,66.23
2022,atg,1968,66.6
2023,atg,1969,66.97
2024,atg,1970,67.33
2025,atg,1971,67.72
2026,atg,1972,68.11
2027,atg,1973,68.54
2028,atg,1974,68.75
2029,atg,1975,68.92
2030,atg,1976,69.12
2031,atg,1977,69.47
2032,atg,1978,69.85
2033,atg,1979,70.49
2034,atg,1980,71.08
2035,atg,1981,71.59
2036,atg,1982,72.06
2037,atg,1983,72.58
2038,atg,1984,72.78
2039,atg,1985,73.01
2040,atg,1986,73.33
2041,atg,1987,73.65
2042,atg,1988,73.85
2043,atg,1989,74.03
2044,atg,1990,74.3
2045,atg,1991,74.54
2046,atg,1992,74.44
2047,atg,1993,74.31
2048,atg,1994,74.25
2049,atg,1995,74.12
2050,atg,1996,74.22
2051,atg,1997,74.38
2052,atg,1998,74.52
2053,atg,1999,74.6
2054,atg,2000,74.72
2055,atg,2001,74.94
2056,atg,2002,75.18
2057,atg,2003,75.43
2058,atg,2004,75.61
2059,atg,2005,75.85
2060,atg,2006,76.01
2061,atg,2007,76.28
2062,atg,2008,76.43
2063,atg,2009,76.59
2064,atg,2010,76.61
2065,atg,2011,76.66
2066,atg,2012,76.74
2067,atg,2013,76.82
2068,atg,2014,76.77
2069,atg,2015,76.87
2070,atg,2016,76.97
2071,atg,2017,77.02
2072,atg,2018,77.15
2073,atg,2019,77.28
2074,atg,2020,77.41
2075,atg,2021,77.54
2076,atg,2022,77.67
2077,atg,2023,77.8
2078,atg,2024,77.93
2079,atg,2025,78.06
2080,atg,2026,78.19
2081,atg,2027,78.32
2082,atg,2028,78.45
2083,atg,2029,78.58
2084,atg,2030,78.71
2085,atg,2031,78.84
2086,atg,2032,78.97
2087,atg,2033,79.1
2088,atg,2034,79.23
2089,atg,2035,79.36
2090,atg,2036,79.49
2091,atg,2037,79.61
2092,atg,2038,79.74
2093,atg,2039,79.87
2094,atg,2040,79.99
2095,atg,2041,80.12
2096,atg,2042,80.25
2097,atg,2043,80.37
2098,atg,2044,80.5
2099,atg,2045,80.63
2100,atg,2046,80.76
2101,atg,2047,80.88
2102,atg,2048,81.01
2103,atg,2049,81.14
2104,atg,2050,81.27
2105,atg,2051,81.4
2106,atg,2052,81.52
2107,atg,2053,81.65
2108,atg,2054,81.78
2109,atg,2055,81.91
2110,atg,2056,82.03
2111,atg,2057,82.16
2112,atg,2058,82.28
2113,atg,2059,82.41
2114,atg,2060,82.54
2115,atg,2061,82.66
2116,atg,2062,82.79
2117,atg,2063,82.91
2118,atg,2064,83.04
2119,atg,2065,83.16
2120,atg,2066,83.29
2121,atg,2067,83.41
2122,atg,2068,83.53
2123,atg,2069,83.66
2124,atg,2070,83.78
2125,atg,2071,83.9
2126,atg,2072,84.02
2127,atg,2073,84.13
2128,atg,2074,84.25
2129,atg,2075,84.37
2130,atg,2076,84.48
2131,atg,2077,84.6
2132,atg,2078,84.71
2133,atg,2079,84.82
2134,atg,2080,84.93
2135,atg,2081,85.04
2136,atg,2082,85.15
2137,atg,2083,85.26
2138,atg,2084,85.37
2139,atg,2085,85.47
2140,atg,2086,85.58
2141,atg,2087,85.68
2142,atg,2088,85.78
2143,atg,2089,85.89
2144,atg,2090,85.99
2145,atg,2091,86.09
2146,atg,2092,86.19
2147,atg,2093,86.29
2148,atg,2094,86.39
2149,atg,2095,86.49
2150,atg,2096,86.59
2151,atg,2097,86.69
2152,atg,2098,86.79
2153,atg,2099,86.88
2154,atg,2100,86.98
2155,aus,1800,34.05
2156,aus,1801,34.05
2157,aus,1802,34.05
2158,aus,1803,34.05
2159,aus,1804,34.05
2160,aus,1805,34.05
2161,aus,1806,34.05
2162,aus,1807,34.05
2163,aus,1808,34.05
2164,aus,1809,34.05
2165,aus,1810,34.05
2166,aus,1811,34.05
2167,aus,1812,34.05
2168,aus,1813,34.05
2169,aus,1814,34.05
2170,aus,1815,34.05
2171,aus,1816,34.05
2172,aus,1817,34.05
2173,aus,1818,34.05
2174,aus,1819,34.05
2175,aus,1820,34.05
2176,aus,1821,34.05
2177,aus,1822,34.05
2178,aus,1823,34.05
2179,aus,1824,34.05
2180,aus,1825,34.05
2181,aus,1826,34.05
2182,aus,1827,34.05
2183,aus,1828,34.05
2184,aus,1829,34.05
2185,aus,1830,34.05
2186,aus,1831,34.05
2187,aus,1832,34.05
2188,aus,1833,34.05
2189,aus,1834,34.05
2190,aus,1835,34.05
2191,aus,1836,34.05
2192,aus,1837,34.05
2193,aus,1838,34.05
2194,aus,1839,34.05
2195,aus,1840,34.05
2196,aus,1841,34.05
2197,aus,1842,34.05
2198,aus,1843,34.05
2199,aus,1844,34.05
2200,aus,1845,34.05
2201,aus,1846,34.05
2202,aus,1847,34.05
2203,aus,1848,34.05
2204,aus,1849,34.05
2205,aus,1850,34.05
2206,aus,1851,34.05
2207,aus,1852,34.05
2208,aus,1853,34.05
2209,aus,1854,34.05
2210,aus,1855,34.05
2211,aus,1856,34.05
2212,aus,1857,34.05
2213,aus,1858,34.05
2214,aus,1859,34.05
2215,aus,1860,34.05
2216,aus,1861,34.05
2217,aus,1862,34.05
2218,aus,1863,34.05
2219,aus,1864,34.05
2220,aus,1865,34.05
2221,aus,1866,34.05
2222,aus,1867,34.05
2223,aus,1868,34.05
2224,aus,1869,34.05
2225,aus,1870,34.05
2226,aus,1871,34.58
2227,aus,1872,35.11
2228,aus,1873,35.64
2229,aus,1874,36.17
2230,aus,1875,36.7
2231,aus,1876,37.23
2232,aus,1877,37.76
2233,aus,1878,38.29
2234,aus,1879,38.82
2235,aus,1880,39.36
2236,aus,1881,39.89
2237,aus,1882,40.42
2238,aus,1883,40.95
2239,aus,1884,41.48
2240,aus,1885,42.01
2241,aus,1886,42.54
2242,aus,1887,43.07
2243,aus,1888,43.6
2244,aus,1889,44.13
2245,aus,1890,44.66
2246,aus,1891,45.2
2247,aus,1892,45.73
2248,aus,1893,46.26
2249,aus,1894,46.79
2250,aus,1895,47.32
2251,aus,1896,47.85
2252,aus,1897,48.38
