,geo,time,income_per_person_gdppercapita_ppp_inflation_adjusted
21632,ken,1983,2193
21633,ken,1984,2142
21634,ken,1985,2147
21635,ken,1986,2214
21636,ken,1987,2259
21637,ken,1988,2309
21638,ken,1989,2330
21639,ken,1990,2348
21640,ken,1991,2304
21641,ken,1992,2213
21642,ken,1993,2152
21643,ken,1994,2142
21644,ken,1995,2171
21645,ken,1996,2196
21646,ken,1997,2144
21647,ken,1998,2154
21648,ken,1999,2143
21649,ken,2000,2098
21650,ken,2001,2119
21651,ken,2002,2073
21652,ken,2003,2077
21653,ken,2004,2124
21654,ken,2005,2189
21655,ken,2006,2267
21656,ken,2007,2356
21657,ken,2008,2297
21658,ken,2009,2309
21659,ken,2010,2436
21660,ken,2011,2516
21661,ken,2012,2562
21662,ken,2013,2642
21663,ken,2014,2713
21664,ken,2015,2798
21665,ken,2016,2891
21666,ken,2017,2961
21667,ken,2018,3077
21668,ken,2019,3161
21669,ken,2020,3263
21670,ken,2021,3361
21671,ken,2022,3463
21672,ken,2023,3569
21673,ken,2024,3680
21674,ken,2025,3791
21675,ken,2026,3902
21676,ken,2027,4009
21677,ken,2028,4113
21678,ken,2029,4212
21679,ken,2030,4308
21680,ken,2031,4402
21681,ken,2032,4495
21682,ken,2033,4588
21683,ken,2034,4682
21684,ken,2035,4777
21685,ken,2036,4875
21686,ken,2037,4974
21687,ken,2038,5075
21688,ken,2039,5178
21689,ken,2040,5283
21690,kgz,1800,508
21691,kgz,1801,508
21692,kgz,1802,508
21693,kgz,1803,508
21694,kgz,1804,508
21695,kgz,1805,508
21696,kgz,1806,509
21697,kgz,1807,509
21698,kgz,1808,509
21699,kgz,1809,509
21700,kgz,1810,509
21701,kgz,1811,509
21702,kgz,1812,509
21703,kgz,1813,509
21704,kgz,1814,509
21705,kgz,1815,509
21706,kgz,1816,509
21707,kgz,1817,509
21708,kgz,1818,509
21709,kgz,1819,510
21710,kgz,1820,510
21711,kgz,1821,514
21712,kgz,1822,519
21713,kgz,1823,523
21714,kgz,1824,528
21715,kgz,1825,532
21716,kgz,1826,537
21717,kgz,1827,542
21718,kgz,1828,547
21719,kgz,1829,551
21720,kgz,1830,556
21721,kgz,1831,561
21722,kgz,1832,566
21723,kgz,1833,571
21724,kgz,1834,576
21725,kgz,1835,581
21726,kgz,1836,586
21727,kgz,1837,592
21728,kgz,1838,597
21729,kgz,1839,602
21730,kgz,1840,607
21731,kgz,1841,613
21732,kgz,1842,618
21733,kgz,1843,623
21734,kgz,1844,629
21735,kgz,1845,635
21736,kgz,1846,640
21737,kgz,1847,646
21738,kgz,1848,651
21739,kgz,1849,657
21740,kgz,1850,663
21741,kgz,1851,669
21742,kgz,1852,675
21743,kgz,1853,681
21744,kgz,1854,687
21745,kgz,1855,693
21746,kgz,1856,699
21747,kgz,1857,705
21748,kgz,1858,711
21749,kgz,1859,717
21750,kgz,1860,724
21751,kgz,1861,730
21752,kgz,1862,737
21753,kgz,1863,743
21754,kgz,1864,750
21755,kgz,1865,756
21756,kgz,1866,763
21757,kgz,1867,770
21758,kgz,1868,776
21759,kgz,1869,783
21760,kgz,1870,790
21761,kgz,1871,797
21762,kgz,1872,804
21763,kgz,1873,811
21764,kgz,1874,818
21765,kgz,1875,825
21766,kgz,1876,833
21767,kgz,1877,840
21768,kgz,1878,847
21769,kgz,1879,855
21770,kgz,1880,862
21771,kgz,1881,870
21772,kgz,1882,878
21773,kgz,1883,885
21774,kgz,1884,893
21775,kgz,1885,901
21776,kgz,1886,909
21777,kgz,1887,917
21778,kgz,1888,925
21779,kgz,1889,933
21780,kgz,1890,941
21781,kgz,1891,950
21782,kgz,1892,958
21783,kgz,1893,967
21784,kgz,1894,975
21785,kgz,1895,984
21786,kgz,1896,992
21787,kgz,1897,1001
21788,kgz,1898,1010
21789,kgz,1899,1019
21790,kgz,1900,1028
21791,kgz,1901,1037
21792,kgz,1902,1046
21793,kgz,1903,1055
21794,kgz,1904,1064
21795,kgz,1905,1074
21796,kgz,1906,1083
21797,kgz,1907,1093
21798,kgz,1908,1102
21799,kgz,1909,1112
21800,kgz,1910,1122
21801,kgz,1911,1132
21802,kgz,1912,1142
21803,kgz,1913,1152
21804,kgz,1914,1173
21805,kgz,1915,1195
21806,kgz,1916,1217
21807,kgz,1917,1239
21808,kgz,1918,1262
21809,kgz,1919,1286
21810,kgz,1920,1309
21811,kgz,1921,1334
21812,kgz,1922,1359
21813,kgz,1923,1385
21814,kgz,1924,1411
21815,kgz,1925,1438
21816,kgz,1926,1465
21817,kgz,1927,1492
21818,kgz,1928,1521
21819,kgz,1929,1549
21820,kgz,1930,1578
21821,kgz,1931,1608
21822,kgz,1932,1638
21823,kgz,1933,1669
21824,kgz,1934,1701
21825,kgz,1935,1733
21826,kgz,1936,1765
21827,kgz,1937,1798
21828,kgz,1938,1832
21829,kgz,1939,1867
21830,kgz,1940,1902
21831,kgz,1941,1937
21832,kgz,1942,1974
21833,kgz,1943,2011
21834,kgz,1944,2073
21835,kgz,1945,2135
21836,kgz,1946,2199
21837,kgz,1947,2266
21838,kgz,1948,2334
21839,kgz,1949,2403
21840,kgz,1950,2474
21841,kgz,1951,2550
21842,kgz,1952,2627
21843,kgz,1953,2707
21844,kgz,1954,2789
21845,kgz,1955,2872
21846,kgz,1956,2959
21847,kgz,1957,3047
21848,kgz,1958,3138
21849,kgz,1959,3230
21850,kgz,1960,3326
21851,kgz,1961,3394
21852,kgz,1962,3465
21853,kgz,1963,3534
21854,kgz,1964,3606
21855,kgz,1965,3678
21856,kgz,1966,3752
21857,kgz,1967,3825
21858,kgz,1968,3901
21859,kgz,1969,3976
21860,kgz,1970,4052
21861,kgz,1971,4129
21862,kgz,1972,4207
21863,kgz,1973,4286
21864,kgz,1974,4235
21865,kgz,1975,4185
21866,kgz,1976,4136
21867,kgz,1977,4086
21868,kgz,1978,4036
21869,kgz,1979,3987
21870,kgz,1980,3938
21871,kgz,1981,3859
21872,kgz,1982,3778
21873,kgz,1983,3912
21874,kgz,1984,3846
21875,kgz,1985,3590
21876,kgz,1986,3423
21877,kgz,1987,3279
21878,kgz,1988,3515
21879,kgz,1989,3500
21880,kgz,1990,3475
21881,kgz,1991,3150
21882,kgz,1992,2681
21883,kgz,1993,2266
21884,kgz,1994,1812
21885,kgz,1995,1696
21886,kgz,1996,1790
21887,kgz,1997,1939
21888,kgz,1998,1950
21889,kgz,1999,1991
21890,kgz,2000,2075
21891,kgz,2001,2164
21892,kgz,2002,2144
21893,kgz,2003,2271
21894,kgz,2004,2401
21895,kgz,2005,2370
21896,kgz,2006,2418
21897,kgz,2007,2599
21898,kgz,2008,2791
21899,kgz,2009,2837
21900,kgz,2010,2790
21901,kgz,2011,2921
21902,kgz,2012,2867
21903,kgz,2013,3117
21904,kgz,2014,3177
21905,kgz,2015,3234
21906,kgz,2016,3305
21907,kgz,2017,3394
21908,kgz,2018,3447
21909,kgz,2019,3503
21910,kgz,2020,3550
21911,kgz,2021,3608
21912,kgz,2022,3695
21913,kgz,2023,3744
21914,kgz,2024,3790
21915,kgz,2025,3838
21916,kgz,2026,3890
21917,kgz,2027,3948
21918,kgz,2028,4011
21919,kgz,2029,4081
21920,kgz,2030,4156
21921,kgz,2031,4236
21922,kgz,2032,4320
21923,kgz,2033,4407
21924,kgz,2034,4496
21925,kgz,2035,4587
21926,kgz,2036,4680
21927,kgz,2037,4776
21928,kgz,2038,4873
21929,kgz,2039,4972
21930,kgz,2040,5073
21931,khm,1800,384
21932,khm,1801,385
21933,khm,1802,385
21934,khm,1803,385
21935,khm,1804,385
21936,khm,1805,385
21937,khm,1806,385
21938,khm,1807,385
21939,khm,1808,385
21940,khm,1809,385
21941,khm,1810,385
21942,khm,1811,385
21943,khm,1812,385
21944,khm,1813,385
21945,khm,1814,385
21946,khm,1815,385
21947,khm,1816,386
21948,khm,1817,386
21949,khm,1818,386
21950,khm,1819,386
21951,khm,1820,386
21952,khm,1821,386
21953,khm,1822,387
21954,khm,1823,387
21955,khm,1824,388
21956,khm,1825,389
21957,khm,1826,389
21958,khm,1827,390
21959,khm,1828,390
21960,khm,1829,391
21961,khm,1830,392
21962,khm,1831,392
21963,khm,1832,392
21964,khm,1833,393
21965,khm,1834,394
21966,khm,1835,394
21967,khm,1836,395
21968,khm,1837,395
21969,khm,1838,396
21970,khm,1839,397
21971,khm,1840,397
21972,khm,1841,398
21973,khm,1842,398
21974,khm,1843,399
21975,khm,1844,400
21976,khm,1845,400
21977,khm,1846,401
21978,khm,1847,401
21979,khm,1848,402
21980,khm,1849,403
21981,khm,1850,403
21982,khm,1851,404
21983,khm,1852,404
21984,khm,1853,405
21985,khm,1854,406
21986,khm,1855,406
21987,khm,1856,407
21988,khm,1857,407
21989,khm,1858,408
21990,khm,1859,409
21991,khm,1860,409
21992,khm,1861,410
21993,khm,1862,410
21994,khm,1863,411
21995,khm,1864,412
21996,khm,1865,412
21997,khm,1866,413
21998,khm,1867,413
21999,khm,1868,414
22000,khm,1869,415
22001,khm,1870,415
22002,khm,1871,416
22003,khm,1872,417
22004,khm,1873,417
22005,khm,1874,418
22006,khm,1875,418
22007,khm,1876,419
22008,khm,1877,420
22009,khm,1878,420
22010,khm,1879,421
22011,khm,1880,421
22012,khm,1881,422
22013,khm,1882,423
22014,khm,1883,423
22015,khm,1884,424
22016,khm,1885,424
22017,khm,1886,425
22018,khm,1887,426
22019,khm,1888,426
22020,khm,1889,427
22021,khm,1890,428
22022,khm,1891,428
22023,khm,1892,429
22024,khm,1893,429
22025,khm,1894,430
22026,khm,1895,431
22027,khm,1896,432
22028,khm,1897,432
22029,khm,1898,433
22030,khm,1899,433
22031,khm,1900,434
22032,khm,1901,435
22033,khm,1902,435
22034,khm,1903,436
22035,khm,1904,437
22036,khm,1905,437
22037,khm,1906,438
22038,khm,1907,438
22039,khm,1908,439
22040,khm,1909,440
22041,khm,1910,441
22042,khm,1911,441
22043,khm,1912,442
22044,khm,1913,443
22045,khm,1914,443
22046,khm,1915,444
22047,khm,1916,444
22048,khm,1917,445
22049,khm,1918,446
22050,khm,1919,446
22051,khm,1920,447
22052,khm,1921,448
22053,khm,1922,449
22054,khm,1923,449
22055,khm,1924,450
22056,khm,1925,451
22057,khm,1926,452
22058,khm,1927,453
22059,khm,1928,454
22060,khm,1929,455
22061,khm,1930,455
22062,khm,1931,456
22063,khm,1932,457
22064,khm,1933,458
22065,khm,1934,459
22066,khm,1935,460
22067,khm,1936,461
22068,khm,1937,461
22069,khm,1938,462
22070,khm,1939,463
22071,khm,1940,463
22072,khm,1941,464
22073,khm,1942,465
22074,khm,1943,466
22075,khm,1944,467
22076,khm,1945,468
22077,khm,1946,469
22078,khm,1947,469
22079,khm,1948,470
22080,khm,1949,471
22081,khm,1950,472
22082,khm,1951,476
22083,khm,1952,494
22084,khm,1953,487
22085,khm,1954,531
22086,khm,1955,507
22087,khm,1956,560
22088,khm,1957,582
22089,khm,1958,595
22090,khm,1959,636
22091,khm,1960,657
22092,khm,1961,633
22093,khm,1962,666
22094,khm,1963,697
22095,khm,1964,660
22096,khm,1965,673
22097,khm,1966,685
22098,khm,1967,702
22099,khm,1968,715
22100,khm,1969,707
22101,khm,1970,633
22102,khm,1971,602
22103,khm,1972,565
22104,khm,1973,761
22105,khm,1974,644
22106,khm,1975,567
22107,khm,1976,630
22108,khm,1977,702
22109,khm,1978,793
22110,khm,1979,813
22111,khm,1980,811
22112,khm,1981,798
22113,khm,1982,835
22114,khm,1983,867
22115,khm,1984,906
22116,khm,1985,946
22117,khm,1986,969
22118,khm,1987,916
22119,khm,1988,905
22120,khm,1989,894
22121,khm,1990,863
22122,khm,1991,896
22123,khm,1992,918
22124,khm,1993,912
22125,khm,1994,970
22126,khm,1995,1035
22127,khm,1996,1086
22128,khm,1997,1124
22129,khm,1998,1163
22130,khm,1999,1279
22131,khm,2000,1385
22132,khm,2001,1458
22133,khm,2002,1525
22134,khm,2003,1627
22135,khm,2004,1766
22136,khm,2005,1969
22137,khm,2006,2148
22138,khm,2007,2332
22139,khm,2008,2452
22140,khm,2009,2417
22141,khm,2010,2522
22142,khm,2011,2658
22143,khm,2012,2806
22144,khm,2013,2963
22145,khm,2014,3124
22146,khm,2015,3290
22147,khm,2016,3467
22148,khm,2017,3654
22149,khm,2018,3870
22150,khm,2019,4079
22151,khm,2020,4291
22152,khm,2021,4511
22153,khm,2022,4739
22154,khm,2023,4975
22155,khm,2024,5221
22156,khm,2025,5470
22157,khm,2026,5713
22158,khm,2027,5942
22159,khm,2028,6151
22160,khm,2029,6341
22161,khm,2030,6513
22162,khm,2031,6670
22163,khm,2032,6820
22164,khm,2033,6965
22165,khm,2034,7109
22166,khm,2035,7254
22167,khm,2036,7402
22168,khm,2037,7553
22169,khm,2038,7706
22170,khm,2039,7863
22171,khm,2040,8023
22172,kir,1800,551
22173,kir,1801,551
22174,kir,1802,552
22175,kir,1803,552
22176,kir,1804,553
22177,kir,1805,553
22178,kir,1806,554
22179,kir,1807,554
22180,kir,1808,555
22181,kir,1809,555
22182,kir,1810,556
22183,kir,1811,556
22184,kir,1812,557
22185,kir,1813,557
22186,kir,1814,558
22187,kir,1815,558
22188,kir,1816,559
22189,kir,1817,559
22190,kir,1818,560
22191,kir,1819,560
22192,kir,1820,561
22193,kir,1821,561
22194,kir,1822,562
22195,kir,1823,562
22196,kir,1824,563
22197,kir,1825,563
22198,kir,1826,564
22199,kir,1827,564
22200,kir,1828,565
22201,kir,1829,565
22202,kir,1830,566
22203,kir,1831,566
22204,kir,1832,567
22205,kir,1833,567
22206,kir,1834,568
22207,kir,1835,568
22208,kir,1836,569
22209,kir,1837,569
22210,kir,1838,570
22211,kir,1839,570
22212,kir,1840,571
22213,kir,1841,571
22214,kir,1842,572
22215,kir,1843,572
22216,kir,1844,573
22217,kir,1845,573
22218,kir,1846,574
22219,kir,1847,574
22220,kir,1848,575
22221,kir,1849,575
22222,kir,1850,576
22223,kir,1851,576
22224,kir,1852,577
22225,kir,1853,577
22226,kir,1854,578
22227,kir,1855,578
22228,kir,1856,579
22229,kir,1857,579
22230,kir,1858,580
22231,kir,1859,580
22232,kir,1860,581
22233,kir,1861,581
22234,kir,1862,582
22235,kir,1863,582
22236,kir,1864,583
22237,kir,1865,583
22238,kir,1866,584
22239,kir,1867,584
22240,kir,1868,585
22241,kir,1869,586
22242,kir,1870,586
22243,kir,1871,587
22244,kir,1872,587
22245,kir,1873,588
22246,kir,1874,588
22247,kir,1875,589
22248,kir,1876,589
22249,kir,1877,590
22250,kir,1878,590
22251,kir,1879,591
22252,kir,1880,591
22253,kir,1881,592
22254,kir,1882,592
22255,kir,1883,593
22256,kir,1884,593
22257,kir,1885,594
